post_id	post_content	post_accessibility_content	post_hashtags	post_user_tags	post_like_count	post_comment_count	post_date	post_is_video	post_is_ad
B8pyqz4Hh1v	| @milksha_sg |.. First time trying Milksha's Fresh Taro Milk when they launched last year; glad they welcomed my #byocup and even gave out an exclusive cup sleeve as part of the National Day promotion #latergram. .. .. ✅ Saved: 1 plastic cup, lid, straw and carrier.. .. .. #byo #byocup #bringyourowncup #byokit #bringyourownkit #bringyourown #ibringmyownsg . #collapsiblecup #siliconecup #reusablecup #reusable #reusables #ecolife #ecofriendly #ecolifestyle #ecofriendlyliving #whatsinmybag #nosingleuse #reduceplastic #plasticfree #zeroplastic #saynotosingleuseplastic #byosingapore #healthyeating. .. .		#byocup | #latergram | #byo | #byocup | #bringyourowncup | #byokit | #bringyourownkit | #bringyourown | #ibringmyownsg | #collapsiblecup | #siliconecup | #reusablecup | #reusable | #reusables | #ecolife | #ecofriendly | #ecolifestyle | #ecofriendlyliving | #whatsinmybag | #nosingleuse | #reduceplastic | #plasticfree | #zeroplastic | #saynotosingleuseplastic | #byosingapore | #healthyeating	@milksha_sg	32	1	2020-02-17 11:31:30	False	False
B8qzY9InL9-	*Keeping bread fresh for longer*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. My household is a two-hooman 👫-one-dog 🐶 one while we love freshly baked bread, we can only finish about half a loaf of sour dough every 2-3 days (this is partly because I don’t eat much for breakfast). I usually cut a loaf in halves, pop one half into a bread bag, wrap it up snugly, and into the freezer it goes! It’s worked really well for me (and definitely better than when I used to put my bread in a plastic container) because – I think – any water vapour from the bread is not trapped in a container, causing freezer burn, where ice 🧊 forms on the bread. It’s also easy to go from bakery to freezer and I don’t need to bother keep using the single-use paper or plastic bags that they hand out. And freezing bread is my fave way of making sure I don’t waste it.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. My friend Joy made this loaf of sourdough for me. Thank you @joylai 😋😋😋 we had it with dinner tonight as an accompaniment to a simple stew, to look up the gravy.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. This bag is heading over to @chewy.sourdough 💛💛💛 I love sourdough! They’re best straight from the oven but if you do freeze, I reheat them in the oven and it’s the next best thing!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #foodbag #breadbag #baguettebag #zerowaste #zerowasteliving #zerowastesingapore #zerowastesg #zerowastemovement #zerowastelife #zerowastelifestyle #zerowastesnacking #zerowasteonthego #reusable #reusables #reducewaste #consciouschoices #shoplocal #saynotosingleuse #saynotosingleuseplatic #saynotodisposables #flatlay #zerowasteinspo #zerowastetravel #zerowastetravelhack #singaporeexpats #sgexpats #expatsg #expatsingapore #singaporeexpatwives #sgmom		#foodbag | #breadbag | #baguettebag | #zerowaste | #zerowasteliving | #zerowastesingapore | #zerowastesg | #zerowastemovement | #zerowastelife | #zerowastelifestyle | #zerowastesnacking | #zerowasteonthego | #reusable | #reusables | #reducewaste | #consciouschoices | #shoplocal | #saynotosingleuse | #saynotosingleuseplatic | #saynotodisposables | #flatlay | #zerowasteinspo | #zerowastetravel | #zerowastetravelhack | #singaporeexpats | #sgexpats | #expatsg | #expatsingapore | #singaporeexpatwives | #sgmom	@joylai | @chewy.sourdough	55	6	2020-02-17 20:57:03	False	False
B8osD9ElZYb	Beautiful Bio Bamboo Straws for our Beautiful Plastic-Free Planet Earth. Also for whole sales. Contact us now. .. .. .. #singaporebamboo #singaporeproduct #singaporeproducts #singaporeproducts #bamboosingapore #bamboolife #bamboolove #bambooproducts #bamboostraw #bamboostraws #bamboostrawsupplier #bambusstrohhalm #choosereusables #ecobrand #ecowarrior #greenproducts #plasticfrei #reusablenappy #reusablenotdisposable #reusableproducts #reusablerevolution #reusables #reusablestraw #reusablestraws #strawless #strawlessocean #strawlesssummer #singapore #zerowastesingapore		#singaporebamboo | #singaporeproduct | #singaporeproducts | #singaporeproducts | #bamboosingapore | #bamboolife | #bamboolove | #bambooproducts | #bamboostraw | #bamboostraws | #bamboostrawsupplier | #bambusstrohhalm | #choosereusables | #ecobrand | #ecowarrior | #greenproducts | #plasticfrei | #reusablenappy | #reusablenotdisposable | #reusableproducts | #reusablerevolution | #reusables | #reusablestraw | #reusablestraws | #strawless | #strawlessocean | #strawlesssummer | #singapore | #zerowastesingapore		8	0	2020-02-17 01:14:32	False	False
B8n6Db6HD1T	*Sunday pre-dinner snack, anyone?*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. It’s not quite dinner time for me yet; cooking generally begins only after the sun has dry because the sun streams into the kitchen starting round 4 and I just can’t.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. My stomach is asking for a snack and I wish I had some Old Chang Kee curry puff. A Krispy Kreme donut 🍩 would be nice too but all I have are donut plushies!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. This is my take on a Studio Ghibli inspired snack baggie! When @meiangiez said she liked Studio Ghibli, I thought of this print immediately; and this was her choice too! This print also reminded both of us of the Nintendo raving rabbits! Argh how cute!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I personally pick each fabric that is in my collection and I buy small quantities – typically 1 to 3 yards; sometimes when I’be used up my fabric, I can’t get more of the same so if you spot a fabric that you like, DM me about it quick!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Hope you’ve all had lovely weekends and are enjoying what’s left of the Sunday. I’ll catch you all soon, and hopefully with more fabric!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #snackbag #snackbags #reusablesandwichbags #reusablesnackbag #reusablesnackbags  #reusablefoodbag #zerowaste #zerowasteliving #zerowastesingapore #zerowastesg #zerowastemovement #zerowastelife #zerowastelifestyle #zerowasteonthego #reusable #reusables #reducewaste #consciouschoices #saynotosingleuse #saynotosingleuseplatic #saynotodisposables #flatlay #zerowasteinspo #donuts #singaporeexpats #sgexpats #expatsg #expatsingapore #singaporeexpatwives #sgmom		#snackbag | #snackbags | #reusablesandwichbags | #reusablesnackbag | #reusablesnackbags | #reusablefoodbag | #zerowaste | #zerowasteliving | #zerowastesingapore | #zerowastesg | #zerowastemovement | #zerowastelife | #zerowastelifestyle | #zerowasteonthego | #reusable | #reusables | #reducewaste | #consciouschoices | #saynotosingleuse | #saynotosingleuseplatic | #saynotodisposables | #flatlay | #zerowasteinspo | #donuts | #singaporeexpats | #sgexpats | #expatsg | #expatsingapore | #singaporeexpatwives | #sgmom	@meiangiez	47	4	2020-02-16 17:57:33	False	False
B8m9tA0g_iq	What are your must-haves in your cloth pad collection?. .. For me, it’s my Overnight, Medium and Pantyliners! Oh and not forgetting our Probiotic Laundry Bar and a pail to soak our cloth pads in.. .. Which size hannahpads do you use? Tell us in the comments below 👇🏻. .. 🔊 REMINDER!! Today is the last day of our Valentine’s Day special. Buy one pair and get one pair free! Click on the link in our bio and tap on “Valentine’s Day special” to find out more.. .. ❤️️💛💚. www.hannahpad.sg. Healthy You, Happy Planet 🌱. Worldwide shipping 🌏				48	3	2020-02-16 09:10:29	False	False
B8iZFqTlu1B	Bring some tropical vibes in your kitchen. Our reusable bamboo straws are handmade. Now you can enjoy a refreshing drink with a bamboo straw right from your home.⠀⠀⠀⠀⠀⠀⠀⠀⠀. .⠀⠀⠀⠀⠀⠀⠀⠀⠀. ✔️ Set of 6 or 12⠀⠀⠀⠀⠀⠀⠀⠀⠀. ✔️ Shipped for free worldwide⠀⠀⠀⠀⠀⠀⠀⠀⠀. ✔️ Environmentally friendly packaging⠀⠀⠀⠀⠀⠀⠀⠀⠀. ✔️ Cleaning brush⠀⠀⠀⠀⠀⠀⠀⠀⠀. ✔️ Linen bag to store the straws.⠀⠀⠀⠀⠀⠀⠀⠀⠀. .⠀⠀⠀⠀⠀⠀⠀⠀⠀. Go ahead and bring them in your home! Visit http://www.idigherbs.biz/. .⠀⠀⠀⠀⠀⠀⠀⠀⠀. .⠀⠀⠀⠀⠀⠀⠀⠀⠀. .⠀⠀⠀⠀⠀⠀⠀⠀⠀. .⠀⠀⠀⠀⠀⠀⠀⠀⠀. .⠀⠀⠀⠀⠀⠀⠀⠀⠀. .⠀⠀⠀⠀⠀⠀⠀⠀⠀. .⠀⠀⠀⠀⠀⠀⠀⠀⠀. #singaporebamboo #singaporeproduct #singaporeproducts #singaporeproducts #bamboosingapore #bamboolife #bamboolove #bambooproducts #bamboostraw #bamboostraws #bamboostrawsupplier #bambusstrohhalm #choosereusables #ecobrand #ecowarrior #greenproducts #plasticfrei #reusablenappy #reusablenotdisposable #reusableproducts #reusablerevolution #reusables #reusablestraw #reusablestraws #strawless #strawlessocean #strawlesssummer #singapore #zerowastesingapore		#singaporebamboo | #singaporeproduct | #singaporeproducts | #singaporeproducts | #bamboosingapore | #bamboolife | #bamboolove | #bambooproducts | #bamboostraw | #bamboostraws | #bamboostrawsupplier | #bambusstrohhalm | #choosereusables | #ecobrand | #ecowarrior | #greenproducts | #plasticfrei | #reusablenappy | #reusablenotdisposable | #reusableproducts | #reusablerevolution | #reusables | #reusablestraw | #reusablestraws | #strawless | #strawlessocean | #strawlesssummer | #singapore | #zerowastesingapore		9	2	2020-02-14 14:33:18	False	False
B8ghv0bHTJ2	| le shrimp ramen |.. One of our fave noods of choice - Le Signature Trio Ramen with fresh prawns, prawn dumplings and ebiko prawn paste, and a Chilled Cucumber appetiser🥢. .. .. #byo #lunchbox #byokit #bringyourownkit #bringyourown #ibringmyownsg #byosingapore #reusable #reusables #reusablecontainer #ecolife #ecofriendly #ecolifestyle #whatsinmybag #reduceplastic #plasticfree #saynotosingleuseplastic #nosingleuse #nodisposables #foodshare #realfood #devourpower #eatingfortheinsta #foodiesofinstagram #foodgawker #tastingtable #soup #ramen. .. .		#byo | #lunchbox | #byokit | #bringyourownkit | #bringyourown | #ibringmyownsg | #byosingapore | #reusable | #reusables | #reusablecontainer | #ecolife | #ecofriendly | #ecolifestyle | #whatsinmybag | #reduceplastic | #plasticfree | #saynotosingleuseplastic | #nosingleuse | #nodisposables | #foodshare | #realfood | #devourpower | #eatingfortheinsta | #foodiesofinstagram | #foodgawker | #tastingtable | #soup | #ramen		46	0	2020-02-13 21:10:29	False	False
B8X78hhnpby	| meatlessmonday | .. Eat healthy, keep calm and carry on. The usual Salad Day drill with #homemade balsamic sesame vinaigrette dressing. Iced coffee in @stojo cup 🥕. .. .. ✅ Saved: 1 plastic tub, lid, cutlery, carrier, and 1 paper cup and lid. .. #byo #lunchbox #ecolunchbox #reusablelunchbox #byokit #bringyourownkit #bringyourown #ibringmyownsg #byosingapore #reusable #reusables #reusablecontainer #ecolife #ecofriendly #ecolifestyle #whatsinmybag #saynotosingleuseplastic #reduceplastic #plasticfree #foodshare #realfood #devourpower #eatingfortheinsta #tastingtable #salad #salads. .. .		#homemade | #byo | #lunchbox | #ecolunchbox | #reusablelunchbox | #byokit | #bringyourownkit | #bringyourown | #ibringmyownsg | #byosingapore | #reusable | #reusables | #reusablecontainer | #ecolife | #ecofriendly | #ecolifestyle | #whatsinmybag | #saynotosingleuseplastic | #reduceplastic | #plasticfree | #foodshare | #realfood | #devourpower | #eatingfortheinsta | #tastingtable | #salad | #salads	@stojo	34	0	2020-02-10 13:06:14	False	False
B8fciycHgZU	*Pretty things that bring a smile*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I spend a lot of time in my kitchen, it is really the heart of my home. For those of you who don’t know me, I love cooking and baking and have a weakness for cookbooks, which I’m trying to keep in control, I love tea as much as I love coffee, and I love having family and friends over for tea or a meal.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. So it’s not surprising that I love pretty things in my kitchen. My kitchen is a mix of Ikea staples (my everyday dinner plates are white 90-cent plates that I bought more than 15 years ago when I was still living with my parents), Daiso impulse buys (I very soon realised that if I bought individual pieces from Daiso, it would still be a big chunk of change), investment pieces (I love enamelled cast iron cookware), and mismatched vintage in the form of teacups and saucers that I pick up on travels.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. If I make tea in a teapot, I love drinking it out of little pretty teacups; it’s a me-moment of stillness. Be prepared for the inevitable kitchen spills and quick clean up with some unpaper towels in pretty prints that also bring smiles (because, as I think we can all agree, kitchen clean up isn’t necessarily on our priority list of things to do).. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. These unpaper towels are heading to @angsonagreenpasture along with a snack baggie (swipe 👈) and some mini bowl covers (unpictured, but will photograph soon). I hope they bring smiles to you and your family 💛😍🥰😊️🙃. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #unpapertowel #unpapertowels #clothwipes #reusablecloth #reusablewipes #reusablecloths #reusables #reusable #cloth #cloths #zerowaste #zerowastesg #zerowastesingapore #zerowasteliving #zerowastemovement #zerowastejourney zerowastelife #zerowastekitchen #zerowasteswaps #zerowasteinspo #zerowastehacks . #saynotosingleuse #saynotodisposables #reducingwaste #flaylay #singaporeexpats #sgexpats #expatsg #expatsingapore #singaporeexpatwives #sgmom		#unpapertowel | #unpapertowels | #clothwipes | #reusablecloth | #reusablewipes | #reusablecloths | #reusables | #reusable | #cloth | #cloths | #zerowaste | #zerowastesg | #zerowastesingapore | #zerowasteliving | #zerowastemovement | #zerowastejourney | #zerowastekitchen | #zerowasteswaps | #zerowasteinspo | #zerowastehacks | #saynotosingleuse | #saynotodisposables | #reducingwaste | #flaylay | #singaporeexpats | #sgexpats | #expatsg | #expatsingapore | #singaporeexpatwives | #sgmom	@angsonagreenpasture	70	8	2020-02-13 11:05:46	False	False
B8Yk7RPHZDn	*These work with more than just Stojos and Keepcups!*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Have a reusable coffee cup that isn’t a #stojo or a #keepcup? You’ll be happy to know that my coffee cup straps work with other – coffee cups, Sol Cups, and most other reusable coffee cups that have a band around them! Just tell me what cup you have and if I need measurements, I’ll get them from you.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. @meiangiez ordered this sushi print (pause: how cute is this print? I’ve been after a sushi print for the longest time!) strap for her collapsible cup and she kindly left her cup overnight with me so that I could take measurements and tailor the buttons on the strap for her. This seems to be quite a popular cup so if you guys have one, feel free to buzz me for a strap.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I personally prefer a simple over the more common sleeves as it‘s neater, without excess fabric that a one-size-fits-most-sleeve inevitably ends up with. I’m also a perfectionist with a love for proportions so my Keepcup lengths are different from the Stojos. A good strap length should be one that allows you to slip the strap over your hand onto your wrist in case you need your hands to confirm directions on Google Maps 🗺 or pay for that curry puff 🥟 that’s going onto your reusable snack bag! Too many times I’ve placed my cup down only to walk away, leaving it on a shelf in a shop and needing to search 10 minutes to find it! (Once I left my Keepcup at a shop; when I got home, realised, and called the, they said they thrown it away 😭.). ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #bringyourown #reusables #reusablecoffeecup #coffee #reusablecup #coffeecupstrap #coffeecupholder #zerowastecoffee #zerowasteonthego #zerowaste #zerowastesingapore #zerowastesg #saynotosingleuse #saynotodisposables #reusable #zerowasteinspo #zerowasteshop #consciouschoices #climatechangesolutions #butfirstcoffee #zerowastemaker #makermovement #singaporeexpats #sgexpats #expatsg #expatsingapore #singaporeexpatwives #sgmom		#stojo | #keepcup | #bringyourown | #reusables | #reusablecoffeecup | #coffee | #reusablecup | #coffeecupstrap | #coffeecupholder | #zerowastecoffee | #zerowasteonthego | #zerowaste | #zerowastesingapore | #zerowastesg | #saynotosingleuse | #saynotodisposables | #reusable | #zerowasteinspo | #zerowasteshop | #consciouschoices | #climatechangesolutions | #butfirstcoffee | #zerowastemaker | #makermovement | #singaporeexpats | #sgexpats | #expatsg | #expatsingapore | #singaporeexpatwives | #sgmom	@meiangiez	40	2	2020-02-10 19:04:20	False	False
B8SwCaZnhkM	*What can you put in one of these snack baggies?*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Each bag is ~ 17x17 cm. It’s sized to fit a nice sized sandwich 🥪 (any bigger, the sandwich will fall apart inside 😂) and so much more.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. 1-2 donuts 🍩 (I think two Krispy Kreme will fit), a pain au chocolat or croissant (or up to 3 minis that @Tiongbahrubakery does), 2 bagels 🥯 or 1 bagelwich from @twomenbagelhouse, 2 portions of cut fruit (of typical sizes that you get at the fruit seller after lunch, 200g of Famous Amos cookies, 2 curry puffs from @oldchangkeesingapore, 1-2 buns from local bakeries – to name a few.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. My snack baggies have a certified food-safe lining that is waterproof and greaseproof so any residue from the food stays inside and won’t smear onto other things inside your bag. It weighs an average of just 26 grams so adds hardly any weight to a bag that might already contain your water bottle and reusable coffee cup.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. This llama 🦙 print fabric is brand new and this snack baggie is the first thing I’ve made with it 🤗 and to heading to it’s been home with @glittersheeps soon. How adorbs is this print? 💛😍😊️. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #snackbag #reusablesnackbag #reusablesnackbaggie #snackbaggie #foodbag #snacksonthego #reusablefoodbag #reusablesandwichbag #reusable #reusables #reusablealternatives #zerowaste #zerowastesingapore #zerowastealternatives #zerowastesg #zerowastesnacking #zerowasteinspo #saynotosingleuse #saynotosingleuseplastic #zakka #flatlay #igsg #llama #llamas #singaporeexpats #sgexpats #expatsg #expatsingapore #singaporeexpatwives #sgmom		#snackbag | #reusablesnackbag | #reusablesnackbaggie | #snackbaggie | #foodbag | #snacksonthego | #reusablefoodbag | #reusablesandwichbag | #reusable | #reusables | #reusablealternatives | #zerowaste | #zerowastesingapore | #zerowastealternatives | #zerowastesg | #zerowastesnacking | #zerowasteinspo | #saynotosingleuse | #saynotosingleuseplastic | #zakka | #flatlay | #igsg | #llama | #llamas | #singaporeexpats | #sgexpats | #expatsg | #expatsingapore | #singaporeexpatwives | #sgmom	@Tiongbahrubakery | @twomenbagelhouse | @oldchangkeesingapore | @glittersheeps	82	5	2020-02-08 12:45:59	False	False
B8LDELanWkk	A bakery run that just got sweeter - freshly baked Portuguese Egg Tarts in a #reusablecontainer.. .. .. ✅ Saved: 1 plastic box and plastic carrier.. .. #byo #bringyourownlunchbox #lunchbox #ecolunchbox #reusablelunchbox #byokit #bringyourownkit #bringyourown #ibringmyownsg #byosingapore #reusable #reusables #reusablecontainers #ecolife #ecofriendly #ecolifestyle #whatsinmybag #reduceplastic #plasticfree #saynotosingleuseplastic #nosingleuse #nodisposables #foodshare #realfood #devourpower #tastingtable #foodiesofinstagram .. .. .		#reusablecontainer | #byo | #bringyourownlunchbox | #lunchbox | #ecolunchbox | #reusablelunchbox | #byokit | #bringyourownkit | #bringyourown | #ibringmyownsg | #byosingapore | #reusable | #reusables | #reusablecontainers | #ecolife | #ecofriendly | #ecolifestyle | #whatsinmybag | #reduceplastic | #plasticfree | #saynotosingleuseplastic | #nosingleuse | #nodisposables | #foodshare | #realfood | #devourpower | #tastingtable | #foodiesofinstagram		22	2	2020-02-05 12:58:19	False	False
B8IJafhHbRt	| nonya |.. Wasting food not with a home-prepped #byo tiffin lunch-to-go using Day 8 Chinese New Year party leftovers. Nonya Beef Rendang and pickled Achar over warm jasmine rice; morning coffee in my #reusable #huskee cup🥢. .. .. ✅ Saved: 1 plastic container, cutlery, 1 paper cup & lid. .. #byo #lunchbox #byokit #bringyourownkit #bringyourown #ibringmyownsg #byosingapore #reusable #reusables #reusablecontainer #ecolife #ecofriendly #ecolifestyle #whatsinmybag #saynotosingleuseplastic #reduceplastic #plasticfree #nosingleuse #nodisposables #foodshare #realfood #devourpower #eatingfortheinsta #tastingtable #tiffin #bentobox #foodiesofinstagram. .. .		#byo | #reusable | #huskee | #byo | #lunchbox | #byokit | #bringyourownkit | #bringyourown | #ibringmyownsg | #byosingapore | #reusable | #reusables | #reusablecontainer | #ecolife | #ecofriendly | #ecolifestyle | #whatsinmybag | #saynotosingleuseplastic | #reduceplastic | #plasticfree | #nosingleuse | #nodisposables | #foodshare | #realfood | #devourpower | #eatingfortheinsta | #tastingtable | #tiffin | #bentobox | #foodiesofinstagram		44	5	2020-02-04 09:56:05	False	False
B7BV89QFin5	| @tptea.sg | changi airport.. An icy-cold, Brown Sugar Pearl Tie Guanyin Tea Latte to save the day when the weather gets hot. Using my own #byo cup, straw and cup carrier kicks it up a further notch 🥤. .. .. ✅ Saved: 1 plastic cup, lid, straw and bag.. .. #byo #byocup #bringyourowncup #byokit #bringyourownkit #bringyourown #ibringmyownsg . #collapsiblecup #siliconecup #reusablecup #reusable #reusables #ecolife #ecofriendly #ecolifestyle #ecofriendlyliving #whatsinmybag #nosingleuse #reduceplastic #plasticfree #zeroplastic #saynotosingleuseplastic #byosingapore #bobatea #bobamilktea #bubbletea .. .. .		#byo | #byo | #byocup | #bringyourowncup | #byokit | #bringyourownkit | #bringyourown | #ibringmyownsg | #collapsiblecup | #siliconecup | #reusablecup | #reusable | #reusables | #ecolife | #ecofriendly | #ecolifestyle | #ecofriendlyliving | #whatsinmybag | #nosingleuse | #reduceplastic | #plasticfree | #zeroplastic | #saynotosingleuseplastic | #byosingapore | #bobatea | #bobamilktea | #bubbletea	@tptea.sg	41	0	2020-01-07 21:59:34	False	False
B8LfPa0H2Mr	*Roibos tea for my cold and a few minutes  to drool over my new fabrics*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Being a one-woman business, I handle everything from start to end – planning, designing, purchasing, production, marketing, delivery, and community engagement (to name a few of the more typical of departments in a company). Work *is* personal life and there’s no distinction. I’m currently down with a cold and still trying to cut and sew, but thought I’d drink some vanilla roibos tea (my dad has been waxing lyrical about its benefits) and share a recent completed order and some new fabrics 🤗. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I managed to sneak in some incidental fabric shopping time on Monday while running errands. The thing about fabric shopping is that I never know if I will end up with any; sometimes I go home empty handed. On Monday, I picked up the navy blue polka dots (bottom right swathe which is different from the sewn cup strap that had gone to its new home) and the avocados. The next four were purchased just before CNY, and the sushi is from my recent trip to the US. The navy blue polka has been a perennial favourite and I’ve been looking for a new one as mine’s running out. I was really chuffed to find this one – sometimes it’s really difficult to find a simple print just the way you want it 🤗😂😍. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. The avocado poll was a little divided – check stories for the results – but in the end I just had to get it because I don’t think I’ll find another avo print easily and more importantly **GUACAMOLE** 😍😍😍 What do you think If my new fabrics? Let me know if you have a fave.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #bringyourown #reusables #reusablecoffeecup #coffee #keepcup #reusablecup #coffeecupstrap #coffeecupcarrier #coffeecupholder #zerowastecoffee #zerowasteonthego #zerowaste #zerowastesingapore #zerowastesg #saynotosingleuse #saynotodisposables #reusable #saynotodisposables #zerowasteinspo #zerowasteshop #igsg #consciouschoices #climatechangesolutions #butfirstcoffee #zerowastemaker #makermovement #coffeecupholder #singaporeexpats #coffeetogo #keepcup		#bringyourown | #reusables | #reusablecoffeecup | #coffee | #keepcup | #reusablecup | #coffeecupstrap | #coffeecupcarrier | #coffeecupholder | #zerowastecoffee | #zerowasteonthego | #zerowaste | #zerowastesingapore | #zerowastesg | #saynotosingleuse | #saynotodisposables | #reusable | #saynotodisposables | #zerowasteinspo | #zerowasteshop | #igsg | #consciouschoices | #climatechangesolutions | #butfirstcoffee | #zerowastemaker | #makermovement | #coffeecupholder | #singaporeexpats | #coffeetogo | #keepcup		60	7	2020-02-05 17:04:32	False	False
B8GV0wKHuGZ	*Keeping healthy and hygienic habits is more important than ever*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I keep an unpaper towel near the sink to wipe up any water from using the tap that inevitably splashes on the counter, condensation from cold things, accidental spills (thankfully if anything, my spills are just water and not anything sugary as I don’t have sweet drinks at home), etc. I wipe as I go and do a thorough clean once a week.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. My counter top is kept dry so my unpaper towels usually are only slightly damp when I use them; I just lay it across my faucet to dry in-between uses. If it gets thoroughly wet (for example if I have to put in effort to wring the water out), that’s my cue to hang it outside where there’s better ventilation and moving air, then transfer to the dirty laundry pile once it’s dry, and take out a new unpaper towel. I hardly wash anything by hand because I don’t think I (personally) can agitate it as well as a washing machine.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I find that if i keep my cloths dry in between uses, I keep mildew formation at bay. My mother operates on a wet towel protocol and I really dislike touching wet cloths (bacteria multiplies faster in warm, damp environments and transfers most via liquids).. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. With this 2019 Novel Coronavirus, wash you’re hands often, wipe down your screens regularly (I put a tiny drop of hand soap on the screen or dollop some suds from washing my hands on the screen and then wipe down), and change out your towels and wipes often. And on the body front, fruit and veg for fresh vitamins and water to hydrate.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #unpapertowel #unpapertowels #clothwipes #reusablecloth #reusablewipes #reusablecloths #reusables #reusable #cloth #cloths #zerowaste #zerowastesg #zerowastesingapore #zerowasteliving #zerowastemovement #zerowastejourney zerowastelife #zerowastekitchen #zerowasteswaps #zerowasteinspo #zerowastehacks . #saynotosingleuse #saynotodisposables #reducingwaste #flaylay #singaporeexpats #sgexpats #expatsg #expatsingapore #singaporeexpatwives #sgmom		#unpapertowel | #unpapertowels | #clothwipes | #reusablecloth | #reusablewipes | #reusablecloths | #reusables | #reusable | #cloth | #cloths | #zerowaste | #zerowastesg | #zerowastesingapore | #zerowasteliving | #zerowastemovement | #zerowastejourney | #zerowastekitchen | #zerowasteswaps | #zerowasteinspo | #zerowastehacks | #saynotosingleuse | #saynotodisposables | #reducingwaste | #flaylay | #singaporeexpats | #sgexpats | #expatsg | #expatsingapore | #singaporeexpatwives | #sgmom		55	2	2020-02-03 17:06:02	False	False
B8F5vvdnKMC	| #healthy #juicing | Bulking up on anti-oxidants to stay healthy and to boost immunity is an essential plus these days #selfcarefirstlineofdefence 🤣. .. Like this fave frozen mango smoothie with bananas, goji berries and dates, topped with chia seeds in my #ibringmyownsg mason jar and #reusable bamboo straw.. .. .. ✅ Saved: 1 plastic cup, lid and straw.. .. .. #byo #byocup #bringyourowncup #byokit #bringyourownkit #bringyourown #ibringmyownsg . #collapsiblecup #siliconecup #reusablecup #reusable #reusables #ecolife #ecofriendly #ecolifestyle #ecofriendlyliving #whatsinmybag #nosingleuse #reduceplastic #plasticfree #zeroplastic #saynotosingleuseplastic #byosingapore #healthyeating. .. .		#healthy | #juicing | #selfcarefirstlineofdefence | #ibringmyownsg | #reusable | #byo | #byocup | #bringyourowncup | #byokit | #bringyourownkit | #bringyourown | #ibringmyownsg | #collapsiblecup | #siliconecup | #reusablecup | #reusable | #reusables | #ecolife | #ecofriendly | #ecolifestyle | #ecofriendlyliving | #whatsinmybag | #nosingleuse | #reduceplastic | #plasticfree | #zeroplastic | #saynotosingleuseplastic | #byosingapore | #healthyeating		26	0	2020-02-03 13:00:41	False	False
