group_id	group_url_name	group_past_event_count	group_draft_event_count	event_id	event_name	event_status	event_created_date	event_date	event_waitlist_count	event_rsvp_count	event_attendance_count	event_comment_count	event_venue	event_address	event_venue_city	event_venue_country	event_description
30640064	Environmental-Awareness-and-Action	77	1	259201670	Darwin Day - Two Talks on Biodiversity and Conservation in Singapore	past	2019-02-23 06:21:16	2019-02-23 14:00:00	0	1	30	0	Goh Loo Club	72 Club St	Singapore	Singapore	The event is organised by the Humanist Society Singapore.. . TIME & DATE:. 2pm - 5pm. Saturday 23 Feb 2019. . VENUE:. Goh Loo Club. 72 Club St. Singapore, Singapore[masked]. . FEE:. $10 for non-HSS members. $8 for members. $0 for students. . Tickets were sold out a few days ago, but a recent update has released more tickets, so grab them fast!. . Buy tickets here:. https://www.eventbrite.sg/e/darwin-day-2019-tickets-55742517370. . The event will feature two speakers.. . SYNOPSIS:. . The first speaker, Dr John van Wyhe, will be giving a talk on a lesser known side of Raffles, his contributions as a naturalist in the early 19th century.. . The second speaker, Dr Ho Hua Chew, veteran conservationist from the Nature Society (Singapore), will be sharing about the work done by the Society in protecting Singapore's natural heritage.. . ABOUT THE SPEAKERS:. . Dr John van Wyhe is a historian of science at the National University of Singapore who specialises on the history of biology and evolutionary theory. He leads regular expeditions of NUS students through Indonesia to study the state of nature conservation. He has published eleven books and is the Director of Darwin Online and Wallace Online. He lectures and broadcasts around the world.. . Dr Ho Hua Chew is a member of the Executive Committee of the Nature Society (Singapore), working mainly within the Conservation Committee.
30640064	Environmental-Awareness-and-Action	77	1	259001086	NSS Talk: How One Bird Changed Ecuadorian Conservation Forever	past	2019-02-16 06:12:20	2019-02-22 19:30:00	0	2	29	0	Singapore Sustainability Academy	180 Kitchener Rd	Singapore	Singapore	DATE : Friday, 22 Feb 2019. TIME : 7.30pm - 8.30pm. . LOCATION :. Gallery Room, Level 6. Sky Park. Singapore Sustainability Academy (SSA). City Square Mall. 180 Kitchener Road. Singapore[masked]. . REGISTRATION:. https://tinyurl.com/talk-nss. . SYNOPSIS:. . The speaker, Robert Ridgely, will talk about his discovery of a new species of bird, the Jocotoco Antpitta, in 1997 in the high-elevation forests of the Eastern Andes Mountains.. . When it became clear that the Jocotoco Antpitta was endangered, Robert and his colleagues founded the Jocotoco Foundation to protect the bird's habitat. Over the next two decades, the foundation has expanded beyond its original areas of conservation. Today the Jocotoco Foundation protects nearly 60,000 acres of land in 14 reserves, including one of the Galapagos Islands. Almost all of these reserves are open to the public, many with comfortable ecotourism lodges. The areas are home to over 800 species of birds.. . The approach of Rainforest Trust, where Bob is now president, is to expand into assisting various government-protected areas around the world, including in various parts of Southeast Asia.. . This talk is hosted by Yong Ding Li on behalf of the NSS (Nature Society of Singapore) Bird Group.. . ABOUT THE SPEAKER:. . Distinguished author, ornithologist and conservationist, Dr. Robert Ridgely is a leading expert on the birds of South and Central America and a proponent of private reserve systems as a conservation strategy for endangered species.. . He previously served as Director of International Conservation at the National Audubon Society and of the Center for Neotropical Ornithology at the Academy of Natural Sciences in Philadelphia. He currently serves as president of Rainforest Trust and is one of the founders of the conservation NGO Fundación de Conservación Jocotoco, which owns and manages 10 nature reserves in Ecuador.. . Bob is the author of 7 books on Neotropical birds, including the acclaimed Birds of South America, Birds of Ecuador, Birds of Panama and Hummingbirds of Ecuador.
30640064	Environmental-Awareness-and-Action	77	1	258828041	Climate Change Discussion with WWF Senior Climate Advisor	cancelled	2019-02-10 03:51:37	2019-02-22 15:00:00	0	4	4	3	Tanglin International Centre	354 Tanglin Rd	Singapore	Singapore	We have the priviledge of meeting with Mr Sandeep, Senior Advisor for Global Climate Adaptation Policy at the WWF Singapore office to ask our questions about how humanity can face the challenges of climate change.. . Sandeep was part of the team from Singapore which attended the UN Climate conference COP24 at Katowice, Poland in 2018.. . Please come prepared with good questions for this roundtable discussion.. . Seats are limited to 10, so book early to avoid disappointment.. . DATE & TIME:. Friday, 22 Feb[masked] pm. . VENUE:. . WWF Singapore. 354 Tanglin Road #02-11. Tanglin Block. Tanglin International Centre. Singapore[masked]. . How to get there:. Take bus 32 from Redhill MRT. Alight after one stop. Walk through the white gate up the slope. Once you reach the building, go to level 2. See the photos below to recognise the gate and building.
30640064	Environmental-Awareness-and-Action	77	1	259152412	Roundtable Discussion on General Environmental Issues 	cancelled	2019-02-21 17:25:17	2019-02-22 15:00:00	0	1	1	1	Dhoby Ghaut, Plaza Sing, Food Court (Kopitiam)	68 Orchard Road, #06-15/20 Plaza Singapura	Singapore	Singapore	This is just another internal event for our group members to mingle and get to know each other better, and share our personal journey in environmental awareness and action.. . New members are welcome to join in the casual conversation.. . TIME & DATE:. 3 pm on Friday 22 Feb 2019. . LOCATION:. Plaza Singapura food court (kopitiam), level 6. . Please send the organiser (Boon) a private message when you arrive.
30640064	Environmental-Awareness-and-Action	77	1	258600875	WWF Singapore Office Visit	past	2019-02-02 04:37:29	2019-02-12 17:30:00	0	4	5	0	Tanglin International Centre	354 Tanglin Rd	Singapore	Singapore	Let's find out more about WWF (World Wide Fund for Nature) Singapore's work by having a conversation with their staff.. . This first meetup group is a small group which will hopefully pave the way to arrange similar meetups in future for bigger groups.. . We wish to learn more about:. -How life is like working at an environmental/conservation organisation like WWF. -The scope of WWF Singapore's work. -The relations between WWF Singapore and WWF International. -The progress of WWF Singapore since it was established in 2006. -What organisations does WWF work with?. . TIME:. 5.30 pm to 7 pm. . VENUE: (confirmed). . WWF Singapore. 354 Tanglin Road #02-11. Tanglin Block. Tanglin International Centre. Singapore[masked]
30640064	Environmental-Awareness-and-Action	77	1	258555032	NUS Seminar: UN Climate Change conference (COP24, Katowice)	past	2019-01-31 17:23:59	2019-02-01 18:00:00	0	1	41	0	NUS School of Design & Environment	4 Architecture Dr, Singapore 117566 Architecture Dr	Singapore	Singapore	3 participants from Singapore (environmental management MSc alumni from National University of Singapore, NUS) who attended the UN Climate Change Conference COP24 in Katowice, Poland in Dec 2018 will be sharing on its outcomes and how the new rulebook intends to operationalize the Paris Agreement.. . Speakers: Melissa Low, Swati Mandloi and Sandeep Chamling Rai. . Please register for the talk at:. http://www.bit.do/MEMSeminarKatowice. . Date: Friday, 1 February 2019. Time: 6 - 7.20 pm. Venue: LR 426 School of Design & Environment SDE3, NUS (National University of Singapore). . SDE: School of Design & Environment. . For those who have not been to NUS before and are unsure of how to get to the venue, please send the organiser a message to arrange to meet him 30 min beforehand at Clementi MRT. He will bring you in.
30640064	Environmental-Awareness-and-Action	77	1	258448514	Roundtable discussion on ENGOs (environmental organisations)	past	2019-01-28 04:49:41	2019-01-31 19:00:00	0	6	4	0	Dhoby Ghaut, Plaza Sing, Food Court (Kopitiam)	68 Orchard Road, #06-15/20 Plaza Singapura	Singapore	Singapore	We have been to a few events together, but it's been weeks since we had a proper chance to sit together again and actually get to know each other!. . We would also like to talk about our views of the big ENGOs (global environmental non-profit organisations) e.g. World Wide Fund for Nature (WWF), Greenpeace, Friends of the Earth, The Nature Conservancy (TNC), Conservation International (CI), etc.. . This is a also chance to prepare for an upcoming visit to WWF office on 12 Feb. It would be best if we could take some time to prepare what questions we want to ask them!. . We are also in the process of arranging meetups with professionals in other environmental organisations.
30640064	Environmental-Awareness-and-Action	77	1	258479554	Eco-Fest at NUS U-Town - Day 2	past	2019-01-29 05:59:21	2019-01-30 17:00:00	0	2	3	1	Cinnamon College	18 College Ave E	Singapore	Singapore	Similar to Earthfest, but even better because the talks are FREE!. . For the curious, the cynic, or the conscious - this event is for all! Join us at Eco-fest 2019 @ NUS Utown 2019 (outside Tembusu and Cinnamon College) and explore a wide range of topics, activities and meet interesting people. Happening on 29 and 30th of January 2019 (Tuesday & Wednesday) from 5-9PM!. . Details:. . Location - U-Town, NUS (Outside Tembusu & Cinnamon Colleges). . Cinnamon College, U-Town, NUS. 18 College Ave E, Cinnamon West Learn Lobe, Singapore[masked]. . Tembusu College, U-Town, NUS. 28 College Ave E, #B1-01, Singapore[masked]. . Dates: 29th and 30th Jan 2019. . Time: 5-9PM. . What you can do at our Eco-fest:. 1. We have talks running from 5-9PM at Tembusu Student Lounge and Chatterbox at Cinnamon College. Hear from speakers like Nat Geo Photographers, award-winning film-makers, explorers, zero-wasters, UNFCCC representatives, youth advocates, social entrepreneurs and more.. 2. Join us for activities! Drag your friends for an exclusive 20-min screening of Plastic Ocean, join a Climate Conversation or try a land-use simulation game!. 3. Get some handy eco-products - we have reusable straws, tumblers, bar soaps and more!. 4. Get your favourite snacks zero-waste style and even churn almond butter fresh on the spot. Bring your own containers and buy yummy goodies without the unnecessary plastic!. 5. Find out how to get involved - volunteer, internships, collaborations, join cool projects! We have plenty of friends and organisations who are looking for people to do great things with them. Come check out what you can do!. 6. SWAP! We have a book swap, beauty product swap and a small thrift store. Come share your favourite reads with other people and get new things, or swap out that old eyeshadow palette you never really liked and share tips on how you Marie-Kondo-ed your home.. 7. Check out plant-based options. Try cool plant-based products and be blown away by your options. We’re not asking anyone to make a switch, but hey, give it a go!. . RSVP for our sharings, activities and drop by to speak to these people up close and personal!. . Follow us on Instagram for more!. Pamela (@tingkats.sg). Qiyun (@theweirdandwild). Rachel (@nocarrierpls). Tammy (@lilearthgirl). . Supported by OCBC Fund for the Environment.. . Sign up for the event here:. https://orgsync.com/134647/forms/351251. . Detailed description of each talk:. https://drive.google.com/file/d/17nLLZr2CN2n_59NCf7TG0F5Up89-2XXd/. . Facebook Description of event details:. https://www.facebook.com/events/345978296008555/
30640064	Environmental-Awareness-and-Action	77	1	258479485	Eco-Fest at NUS U-Town - Day 1	past	2019-01-29 05:56:22	2019-01-29 17:00:00	0	2	4	1	Cinnamon College	18 College Ave E	Singapore	Singapore	Similar to Earthfest, but even better because the talks are FREE!. . For the curious, the cynic, or the conscious - this event is for all! Join us at Eco-fest 2019 @ NUS Utown 2019 (outside Tembusu and Cinnamon College) and explore a wide range of topics, activities and meet interesting people. Happening on 29 and 30th of January 2019 (Tuesday & Wednesday) from 5-9PM!. . Details:. . Location - U-Town, NUS (Outside Tembusu & Cinnamon Colleges). . Cinnamon College, U-Town, NUS. 18 College Ave E, Cinnamon West Learn Lobe, Singapore[masked]. . Tembusu College, U-Town, NUS. 28 College Ave E, #B1-01, Singapore[masked]. . Dates: 29th and 30th Jan 2019. . Time: 5-9PM. . What you can do at our Eco-fest:. 1. We have talks running from 5-9PM at Tembusu Student Lounge and Chatterbox at Cinnamon College. Hear from speakers like Nat Geo Photographers, award-winning film-makers, explorers, zero-wasters, UNFCCC representatives, youth advocates, social entrepreneurs and more.. 2. Join us for activities! Drag your friends for an exclusive 20-min screening of Plastic Ocean, join a Climate Conversation or try a land-use simulation game!. 3. Get some handy eco-products - we have reusable straws, tumblers, bar soaps and more!. 4. Get your favourite snacks zero-waste style and even churn almond butter fresh on the spot. Bring your own containers and buy yummy goodies without the unnecessary plastic!. 5. Find out how to get involved - volunteer, internships, collaborations, join cool projects! We have plenty of friends and organisations who are looking for people to do great things with them. Come check out what you can do!. 6. SWAP! We have a book swap, beauty product swap and a small thrift store. Come share your favourite reads with other people and get new things, or swap out that old eyeshadow palette you never really liked and share tips on how you Marie-Kondo-ed your home.. 7. Check out plant-based options. Try cool plant-based products and be blown away by your options. We’re not asking anyone to make a switch, but hey, give it a go!. . RSVP for our sharings, activities and drop by to speak to these people up close and personal!. . Follow us on Instagram for more!. Pamela (@tingkats.sg). Qiyun (@theweirdandwild). Rachel (@nocarrierpls). Tammy (@lilearthgirl). . Supported by OCBC Fund for the Environment.. . Sign up for the event here:. https://orgsync.com/134647/forms/351251. . Detailed description of each talk:. https://drive.google.com/file/d/17nLLZr2CN2n_59NCf7TG0F5Up89-2XXd/. . Facebook Description of event details:. https://www.facebook.com/events/345978296008555/
30640064	Environmental-Awareness-and-Action	77	1	258198446	Panel: Green electricity options for homes in Singapore - Green Drinks SG	past	2019-01-19 04:50:12	2019-01-24 19:00:00	0	8	41	3	WeWork 60 Anson Road	60 Anson Rd	Singapore	Singapore	Did you know that HDB home owners can now switch away from using the default fossil fuel-powered electricity supplied by the government to use greener electricity alternatives supplied by private companies?. . A panel discussion has been organised by Green Drinks Singapore and Climate Conversations to share information and address queries from the public on this topic.. . The panel speakers are relevant industry experts, representing two top green energy companies in Singapore and a senior energy research scientist.. . Panelists include:. - Laurence Kwan, Director, Sunseap. - Quek Leng Chuang, Co-founder & Director, ES Power. - Nilesh Y. Jadhav, Senior Scientist & Programme Director, Energy Research Institute @ NTU. . Take advantage of this rare opportunity to listen and talk to the VIPs in person and do your part to fight climate change!. . Register for the event using this link:. https://greenelectricity.peatix.com/. . 'Green Drinks' are non-profit organisations in cities worldwide which organise environmental meetups for communities in the respective cities. 'Green Drinks Singapore' was founded in 2007 by Olivia Choong.. . 'Climate Conversations' is a non-profit organisation based in Singapore founded a few years ago that arranges meetings for individuals to spread awareness of climate change and encourage the actions that we need to take to mitigate the causes and effects of climate change.. . VENUE:. . WeWork. 60 Anson Road Singapore[masked]. . How to get there:. Walk from Tanjong Pagar MRT (150 metres)
30640064	Environmental-Awareness-and-Action	77	1	258171257	Climate Conversations at ArtxTechForGood	past	2019-01-18 06:43:03	2019-01-23 19:00:00	0	26	23	1	Roger&Sons	71 Woodlands Ave 10	Singapore	Singapore	(Organised by Climate Conversations in conjunction with ArtxTechForGood). . Please register at: https://climateconversationart.peatix.com/. . This is a guided conversation about climate change, what it means for the things we care about, and what we can do. You don't have to be environmentalist to come, we welcome people who have questions, are confused, worried or curious. We know that many people are concerned about climate change but don't feel that they can act or know what to do. We organise productive, positive conversations to understand the role we can play in a positive future. Join us in engaging the community in climate change and its solutions.. . **About Climate Conversations**. Climate Conversations is a non-profit organisation in Singapore which organises events for people to gather and have conversations about climate change and measures we can take to mitigate the causes and effects of climate change.. . **About the ArtxTechforGood exhibition**. Art x Tech For Good, Singapore’s first student-led immersive art exhibition focusing on sustainability of people and the planet, shows exactly the impact when art meets cutting technology.. . VENUE:. Roger&Sons. 115 King George's Ave. Singapore[masked]. . How to get there:. Beside Hotel 81 Lavender.. Bendemeer mrt is about 400 metres away.. Lavender mrt is about 500 metres away.. Buses 13, 61, 67, 107, 133, 141, 145, 175, 961 are nearby.
30640064	Environmental-Awareness-and-Action	77	1	257689370	Talk by WWF (Worldwide Fund for Nature) Singapore	past	2019-01-02 06:35:09	2019-01-17 19:00:00	0	7	75	1	JustCo Robinson, 	120 Robinson Road, #15-01 	068913	Singapore	WWF (Worldwide Fund for Nature) is the largest multinational conservation non profit organisation and is dedicated to preventing the extinction of wildlife species around the world.. . This coming WWF talk is a donor event, but donors can bring in guests to attend the event. The organiser (Boon) has been a monthly donor for about 12 months, and will be happy to bring you in as guests to understand more about the WWF's work.. . **NOTE: PLEASE MEET THE ORGANISER (BOON) AT LEVEL ONE BEFORE TAKING THE LIFT UP, SO THAT HE CAN BRING YOU IN AS GUESTS. IF YOU ARRIVE LATE, YOU MAY PROCEED TO GO UP YOURSELF, BUT PLEASE IDENTIFY YOURSELF AS A GUEST OF 'BOON' WHEN YOU ARRIVE AT THE LEVEL 15 RECEPTION.***. . Event Description (from WWF):. We look back at what we have done together in 2018 and discuss what to expect in 2019, which is shaping up to be a truly exciting year.. . What else can you expect from this event? Fun and interactive activities to learn more about the causes you’re supporting and an interesting interview to a very special guest!. . Date: 17 January 2019. Time: 7pm-9pm. Location: JustCo, 120 Robinson Road #15-01. . Light refreshments and snacks will be provided.. . So far as a donor, I've attended 3 WWF donor events and they are always very informative and very high quality.. . Don't worry, from my experience, they will not ask for $$ at these talks (since the audience are already mostly donors).
30640064	Environmental-Awareness-and-Action	77	1	257688614	Pulau Ubin Cleanup	past	2019-01-02 05:51:03	2019-01-12 13:30:00	0	104	103	1	Changi Point Ferry Terminal	(next to Changi Village Bus Interchange)	Singapore	Singapore	Pulau Ubin is the 2nd largest island in Singapore (excluding reclaimed areas) with rich natural ecosystems such as the fabled Chek Jawa.. . What better way to experience nature and to put environmental principles into action than by taking part in a cleanup of a natural habitat?. . The 'Pulau Ubin Cleanup' movement was started by Samuel Gmehlin who moved to Singapore 4 years ago from Switzerland. The cleanup lasts 2 hours and takes place every 4-6 weeks.. . MEETING TIME & DATE:. 1.30pm Saturday 12 January 2019. . MEETING PLACE:. Changi Point Ferry Terminal, S[masked]). . Warning:. ****Please make sure you go to the RIGHT ferry terminal.. ****There are two ferry terminals with almost the same name:. ****Changi Point Ferry Terminal (postcode[masked]) and Changi Ferry Terminal (postcode[masked]).. ****The CORRECT one is Changi Point Ferry Terminal (postcode[masked]).. . We will meet (on the mainland) at Changi Point ferry terminal and take the boat to Pulau Ubin together. The boat leaves every time 12 people are ready to go, or every 15 minutes. Please be on time as the van will pick up everyone at a fixed time at the island.. . Ending Time: 5pm (estimated). After the cleanup, we will go have dinner and drinks at a local brewery near the Changi village jetty. All volunteers are welcome to join.. . How to register:. Send us a private message to the organizer with your full name and contact number before 9th January 2019.. . What to bring:. -Cash (for transport, boat fee is $3). -Gloves. -Trash pickers (e.g. BBQ Tongs). -Insect Repellent and Sunscreen. -Water. (garbage bags are provided). . Attire:. It is highly recommended to wear a long sleeved top and pants/trousers, as well as good shoes in order to avoid get bitten by mosquitoes. Avoid flip-flops or any kind of sandals.. . Additional Notes:. -Children are welcome to attend the cleanup, however adult supervision is required.. -To save on transport costs, members staying at the same location (in the mainland) can take cab together. Please send the organiser a message to arrange.. -The cleanup is actually organised by Samuel Gmehlin's facebook group 'Pulau Ubin Cleanup'. Their meeting time is 2pm in Pulau Ubin. Our group is a meetup.com group which is separate from their group. Our group will meet earlier on the mainland and join their group at Pulau Ubin.. . For more info, see Pulau Ubin Cleanup's facebook page:. https://www.facebook.com/pulauubincleanup/
30640064	Environmental-Awareness-and-Action	77	1	257720295	Horseshoe Crab Rescue and Research Program (by NSS)	past	2019-01-03 04:40:52	2019-01-05 15:30:00	0	1	14	0	Viang Sing Hong Hardware Suppliers	267 Kranji Rd	Singapore	Singapore	This event is organised by NSS - the Nature Society of Singapore. The event page is: https://www.facebook.com/events/301685837128723/. . Horseshoe Crabs (HSC) are in decline globally due to habitat loss, poaching and overfishing. NSS aims to continually monitor our local HSC population to ensure that they stay around for generations to come. If you want to be a part of this important mission to rescue and study the HSC at Kranji Mudflats, please register individually.. . Registration:. The event is open to public.. To attend, please register at:. https://tinyurl.com/nsshorseshoecrab. . Note:. - Details will be emailed one week before the event.. - Children with parental supervision are welcome.. . Enquiries:. For queries, please contact Lester at [masked].. . Things to Bring:. (Mandatory). -shoes/boots/booties (sandals/slippers not allowed. Army boots recommended). -plentiful drinking water. -big scissors (to rescue crabs from nets). . (Recommended). -ziplock/waterproof bag for valuables. -spare clothes and spare shoes (to replace muddy attire & shoes). -plastic bag (for collecting trash). -sunblock. -hat/cap. -first aid kit. . (Optional). -Insect repellent. -Gloves. -Poncho. -gardening fork. -camera. -notebook/pen. . Post Event Information:. Bathing facilities are not available. Bring spare clothes in case you get muddy.
30640064	Environmental-Awareness-and-Action	77	1	257259870	Environmental Awareness 01	past	2018-12-16 22:33:00	2018-12-23 16:00:00	0	8	7	0	Dhoby Ghaut, Plaza Sing, Food Court (Kopitiam)	68 Orchard Road, #06-15/20 Plaza Singapura	Singapore	Singapore	This is our first meetup.. . Meeting agenda:. -Discuss your views on global environmental issues e.g. deforestation, plastic waste, wildlife conservation, green technology, climate change. -Discuss your impression of general Singapore public views of above issues.. -Discuss what we can do as individuals to help save the environment.. -Discuss what organisations, corporations and governments can do to save the environment.. . Important note:. This event is not restricted to discussions about issues pertaining to Singapore, but to the world.
30640064	Environmental-Awareness-and-Action	77	1	268932129	Lecture: Environmental Justice or Justice for the Environment?	upcoming	2020-02-24 02:34:42	2020-03-20 16:00:00	0	2	-1	0	National University of Singapore Bukit Timah Campus	469 Bukit Timah Rd	Singapore	Singapore	***IMPORTANT: PLEASE REGISTER USING THIS LINK BELOW***. https://nus.edu/2SOsO1f. . Registration is free, but seats are limited.. Registration deadline: 16 March 2020.. . LECTURE DESCRIPTION:. What does the concept of environmental justice encompass?. Is it possible to understand environmental justice from different perspectives?. How does the Swedish judicial system approach these questions?. . ABOUT THE SPEAKER:. Dr Christina Olsen-Lundh is a judge at the District Court of Vänersborg at the Land and Environment Court in Sweden. She is also an adjunct senior lecturer at the School of Business, Economics and Law at the University of Göteborg, where she mainly tutors or examines master theses. Dr Christina’s main research fields are Environmental Law and EU Environmental Law. In 2004, she commenced her doctoral research at the Department of Law, University of Göteborg where her thesis focused on climate change in general, especially the EU Emissions Trading Scheme. She has written books on the Swedish implementation of different environmental quality standards.. . DATE & TIME:. Friday, 20 March[masked] PM to 5.30 PM. (Registration starts at 3.30PM). . ADDRESS:. Seminar Room SR 5-3. Block B Level 5. Faculty of Law. NUS Bt Timah Campus. 469 Bukit Timah Road. Singapore[masked]. . Read abstract here: https://law.nus.edu.sg/apcel/events/2020/apcelss200320_eflyer.pdf. . Learn more at:. https://law.nus.edu.sg/apcel. . Register here:. https://nus.edu/2SOsO1f
30655389	Singapore-Green-Business	11	0	265906991	Stewards for a Sustainable Future - NUS Enterprise@Science Park	past	2019-10-24 04:07:31	2019-11-15 16:00:00	0	7	6	2	NUS Enterprise@Singapore Science Park	83 Science Park Dr	Singapore	Singapore	The Industry Roundtable Series provides a platform for in-depth discussion and exchange of knowledge amongst startups, researchers and industry experts. Centred on a series of topics, the Industry Roundtable harnesses the university's innovation resources to uncover the next big trend.. . In this interactive session, we will hear from 3 cutting-edge companies, RWDC Industries, Polygel Industries, and KleenSoil Environmental Technologies, who are on a mission towards a more sustainable future.. . They solve the big issues of biodegradable straws and plastics, sustainable materials, and cleaner soil.. . Come prepared with questions to engage.. . :::::IMPORTANT:::::. All attendees must register using the following Eventbrite website URL:. https://www.eventbrite.sg/e/stewards-for-a-sustainable-future-tickets-67705838987. . Date & Time:. Fri, 15 November[masked]:00 PM – 6:30 PM. . Venue:. NUS Enterprise@Singapore Science Park. The Curie. 83 Science Park Drive, #02-03/04. Singapore[masked]. . Schedule:. 4.00 pm – 4.15 pm - Registration. 4.15 pm – 4.30 pm - Xiao Zhaotan, President, RWDC Industries. 4.30 pm – 4.45 pm - Luv Shah, CEO, Polygel Industries. 4.45 pm – 5.00 pm - Liang Ying Ee, Co-Founder (Marketing) Kleen Soil Environmental Solutions. 5.00 pm – 5.30 pm - Panel Discussion & Q&A. . Note: Be prepared to exchange your official business name card to gain entrance into this event. Organizers reserve the right to turn away anyone they deem not suitable.. . COMPANY BRIEFS:. . RWDC aims to do away with single-use plastic through developing cost-effective biopolymer material solutions - particularly medium-chain-length polyhydroxyalkanoate (mcl-PHA). The start-up's PHA is certified to be fully biodegradable within weeks in soil, water and marine conditions by certification agency TÜV Austria. They recently raised a Temasek Foundation Ecosperity has awarded S$980,000 as winner of The Liveability Challenge by Temasek Foundation Ecosperity.. . Polygel Industries manufactures specialty chemicals, focusing on sustainable additives and materials. global distribution footprint. Polygel has manufacturing facilities in India and Brunei with a research and development facility in Singapore with the National University of Singapore.. . EeKleenSoil Environmental Technologies Pte. Ltd. commits to provide sustainable and customized solid waste remediation solutions for construction, mining, environmental and waste management industries in global market. The team’s strong technical know-hows and expertise creates the core of our technology in using proprietary and patented additives chemical for on-site treatment and providing consulting services upon site assessment for our customers. KleenSoil is a graduate of NUS Graduate Research Innovation Program (GRIP).. . For more info:. https://enterprise.nus.edu.sg/events/detail/1159
30655389	Singapore-Green-Business	11	0	265447539	Asia Clean Energy Summit (ACES) Exhibition - MBS	past	2019-10-06 17:18:25	2019-10-31 09:00:00	0	7	7	3	Sands Expo & Convention Centre	10 Bayfront Ave	Singapore	Singapore	Asia Clean Energy Summit (ACES) is Asia’s leading event focusing on clean energy technology, policy and finance supported by leading government agencies, research institutes and industry in Singapore.. . PLEASE REGISTER AT:. http://www.asiacleanenergysummit.com/. . ACES comprises of the conference and the exhibition.. . The conference is a paid event, but the exhibition is free to attend (select 'trade visitor' when registering at their website).. . Exhibitors include companies dealing with wind and solar power.. . Full List of Exhibitors:. http://www.asiacleanenergysummit.com/exhibition/list-of-exhibitors/. . ACES 2019 will be held at Level 4 of the Marina Bay Sands Expo and Convention Centre in Singapore from 30 October – 1 November 2019.. . The ACES conference will start at 9.00am and end at 6.00pm (the exhibition will take place within approx the same timeframes).. . ACES is part of the SIEW (Singapore International Energy Week), an annual platform for energy professionals, policymakers and commentators to share best practices and solutions within the global energy space.. . For more info on SIEW, see:. https://www.siew.sg/
30655389	Singapore-Green-Business	11	0	265447674	NELIS Asia Summit - Day 2	past	2019-10-06 17:41:14	2019-10-18 09:30:00	0	2	2	1	NUS Yusof Ishak House	Lower Kent Ridge Rd	Singapore	Singapore	NELIS – Next Leaders’ Initiative for Sustainability has organised this 3 day Summit for future young leaders in sustainability.. . IMPORTANT NOTE:. THIS EVENT DESCRIPTION IS ONLY FOR DAY TWO OF THE SUMMIT.. . (Youth: below 40 years of age. Seniors are welcome to join as mentors!). . TO REGISTER, AND TO SEE FULL EVENT DETAILS & SPEAKER PROFILES, PLEASE VISIT:. https://www.nelisglobal.org/asia-summit-2019. . The event is free to attend. (There was formerly a 'no-show' fee, but it was later removed.). . DATE & TIME: (DAY TWO). Friday 18 October[masked]am to 6pm. . VENUE: (DAY TWO). National University of Singapore (NUS). Yusof Ishak House. 31 Lower Kent Ridge Road. Singapore[masked]. . ABOUT THE SUMMIT:. . The Summit will run over three days, consisting of fireside chats, closed door leadership sessions, and open sessions, on a wide aspect of sustainability and leadership topics. This year’s theme is ‘How to build young leaders to tackle sustainability challenges entrepreneurially?’. . This gathering of minds is for the participants to learn and share on the latest of sustainability trends, on the skills needed to lead ground-breaking sustainability projects, and to make new connections to collaborate with one another to start-up initiatives to impact local realities.. . It is also about activating the often dormant leadership potential of talented young academics into utilizing their intellectual capabilities for positive impact in their immediate surroundings. It is about giving them their tools of skills upgrading, technology, context and mindset to think entrepreneurially.. . About NELIS:. NELIS, or Next Leaders’ Initiative for Sustainability, is a global network of young leaders working on solutions for sustainability from around the globe. Originating in Japan and active in six continents, we will bring the global NELIS network to Singapore in the NELIS Asia Summit. . Who should attend?. University students, young business professionals, and all other young leaders concerned about the major challenges threatening the livelihoods of people around the world and the vitality of social and natural systems.. . SUMMARY OF TOPICS OF TALKS:. . ((( DAY TWO ))). . 10.00am Welcome speech. 11.00am Launching NELIS initiatives. 2.00pm Environmental Science & Biotech. 2.20pm Kommerce - trade finance in Africa. 3.00pm Organic Agriculture. 3.20pm Management for Future Leaders. 4.00pm Peat Land Restoration. 4.20pm Blockchain & Sustainable Finance (TBC). 5.00pm NELIS Documentary - Next Generation Leadership building. 5.50pm Closing Speech. . ##################. . UPDATE 8 Oct 2019. . When this event was first posted, there was a no-show fee of $147, but the organisers later decided to remove the no-show fee.
